scenario_name,policy_name,switch_penalty_ms,decision_count,switch_rate,mean_penalized_latency_ms,mean_penalized_decision_gap_ms,success_rate_under_60ms,p95_penalized_latency_ms,cvar95_penalized_latency_ms
in_distribution,predictive_graph_greedy,20.0,74,0.8243243243243243,53.69332229331752,16.87470592976235,0.7702702702702703,78.26995002091634,87.33241780046794
in_distribution,predictive_simple_fusion_greedy,5.0,74,0.8243243243243243,41.324861212842656,4.506244849287484,0.8783783783783784,68.55078424122566,75.36559383289513
in_distribution,predictive_simple_fusion_greedy,10.0,74,0.8243243243243243,45.44648283446429,8.627866470909106,0.8513513513513513,71.08100324124092,78.46541133288241
in_distribution,predictive_simple_fusion_greedy,20.0,74,0.8243243243243243,53.68972607770752,16.87110971415235,0.7702702702702703,78.26995002091634,87.33241780046794
in_distribution,predictive_consensus_greedy,5.0,74,0.8243243243243243,41.32845742845266,4.509841064897485,0.8783783783783784,68.55078424122566,75.36559383289513
in_distribution,predictive_consensus_greedy,10.0,74,0.8243243243243243,45.450079050074294,8.631462686519107,0.8513513513513513,71.08100324124092,78.46541133288241
in_distribution,predictive_consensus_greedy,20.0,74,0.8243243243243243,53.69332229331752,16.87470592976235,0.7702702702702703,78.26995002091634,87.33241780046794
in_distribution,ensemble_uncertainty_selector,5.0,74,0.8108108108108109,41.56310358480211,4.744487221246933,0.8783783783783784,68.55078424122566,75.36559383289513
in_distribution,ensemble_uncertainty_selector,10.0,74,0.8108108108108109,45.617157638856156,8.798541275300986,0.8513513513513513,71.08100324124092,78.46541133288241
in_distribution,ensemble_uncertainty_selector,20.0,74,0.8108108108108109,53.72526574696427,16.906649383409093,0.7702702702702703,78.26995002091634,87.33241780046794
in_distribution,conformal_uncertainty_selector,5.0,74,0.8108108108108109,41.97004001669771,5.151423653142531,0.8918918918918919,69.0193334228696,76.61559383289513
in_distribution,conformal_uncertainty_selector,10.0,74,0.8108108108108109,46.024094070751765,9.205477707196582,0.8513513513513513,72.79721090373513,80.36559383289513
in_distribution,conformal_uncertainty_selector,20.0,74,0.8108108108108109,54.13220217885987,17.313585815304695,0.7702702702702703,79.6994588037693,90.25367800251851
in_distribution,disagreement_aware_selector,5.0,74,0.8108108108108109,41.52556450724899,4.706948143693815,0.8783783783783784,68.55078424122566,75.36559383289513
in_distribution,disagreement_aware_selector,10.0,74,0.8108108108108109,45.57961856130304,8.761002197747867,0.8513513513513513,71.08100324124092,78.46541133288241
in_distribution,disagreement_aware_selector,20.0,74,0.8108108108108109,53.687726669411155,16.869110305855976,0.7702702702702703,78.26995002091634,87.33241780046794
temporal_shift,random,5.0,28,0.32142857142857145,44.80981825063157,5.940434365596985,0.9285714285714286,59.04832499664143,61.88279438294873
temporal_shift,random,10.0,28,0.32142857142857145,46.41696110777443,7.547577222739842,0.8928571428571429,60.990990270510466,64.70390317273043
temporal_shift,random,20.0,28,0.32142857142857145,49.63124682206014,10.761862937025558,0.8214285714285714,69.67024817518248,74.70390317273043
temporal_shift,best_historical_path,5.0,28,0.07142857142857142,41.82620959413277,2.9568257090981827,0.9642857142857143,57.50034419754227,59.38279438294873
